locationTimestamp_since1970,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
1430779206.004527,0.081268310546875,-0.3687286376953125,-0.955413818359375,0.1517591694537294,-0.09481199691623798,-0.05900046973794246
1430779206.004527,0.091094970703125,-0.3580780029296875,-0.944610595703125,0.2394759725937782,-0.009379120727041061,-0.1698388374620593
1430779206.004527,0.08050537109375,-0.3412322998046875,-0.9376983642578125,0.3424383077100947,0.01358292050773114,-0.2481474914191852
1430779206.004527,0.0767822265625,-0.32696533203125,-0.929840087890625,0.3424383077100947,0.01358292050773114,-0.2481474914191852
1430779206.004527,0.072418212890625,-0.3238067626953125,-0.9285888671875,0.4306275556275236,0.06053897789968124,-0.3434870605473679
1430779206.004527,0.05657958984375,-0.3353271484375,-0.938873291015625,0.4953096132350412,0.05450984750785086,-0.4250069541469114
1430779206.004527,0.0591888427734375,-0.3410797119140625,-0.9330902099609375,0.5227007576787241,0.03034805220199796,-0.49873257418412
1430779206.004527,0.057952880859375,-0.346923828125,-0.940277099609375,0.5072637444200798,0.04335839307536206,-0.5837582530426438
1430779206.004527,0.0595550537109375,-0.3590240478515625,-0.9415435791015625,0.4257182844740716,-0.06099331318164876,-0.8719133482536534
1430779206.004527,0.0560150146484375,-0.3514862060546875,-0.926177978515625,0.3319526435501257,-0.1641335474587825,-1.142055887115803
1430779206.004527,0.002227783203125,-0.301605224609375,-0.96337890625,0.2630140555723346,-0.3739602813205996,-1.248873147910009
1430779206.004527,-0.031646728515625,-0.14569091796875,-0.96978759765625,0.1183546072686475,-0.658377896257792,-1.254294278624975
1430779206.004527,-0.064239501953125,-0.17706298828125,-1.011032104492188,-0.07501086157928083,-0.9451971498660179,-1.199840091183906
1430779206.004527,-0.0688323974609375,-0.2532501220703125,-1.047637939453125,-0.07501086157928083,-0.9451971498660179,-1.199840091183906
1430779206.004527,-0.073883056640625,-0.3091278076171875,-1.055419921875,-0.2753133324346475,-1.078042016625786,-1.171078484043269
1430779206.004527,-0.085296630859375,-0.3361053466796875,-1.032455444335938,-0.4818896781860229,-1.096659376858203,-1.182832345514333
1430779206.004527,-0.08868408203125,-0.3632659912109375,-0.989471435546875,-0.6567267363819429,-1.039440295573415,-1.225095913065564
1430779206.004527,-0.0679473876953125,-0.3415985107421875,-0.94744873046875,-0.7375717849612603,-0.9471215500697091,-1.288724956778064
1430779206.004527,-0.0522613525390625,-0.306915283203125,-0.911529541015625,-0.708927090592477,-0.8099991139670553,-1.35765156053095
1430779206.004527,-0.046142578125,-0.296234130859375,-0.884735107421875,-0.6055530307716342,-0.6617992593102168,-1.403538891377451
1430779206.004527,-0.0496063232421875,-0.322998046875,-0.8638458251953125,-0.6360547473685298,-0.442572099432638,-1.282399416556908
1430779206.004527,-0.0414886474609375,-0.346405029296875,-0.8543853759765625,-0.6680302573126752,0.487036236992601,-1.01922530500306
1430779206.004527,-0.017333984375,-0.3687286376953125,-0.858062744140625,0.09912338840496726,0.7295167879282066,-0.5753895356331789
1430779206.004527,0.1494293212890625,-0.4279937744140625,-0.7605438232421875,0.09912338840496726,0.7295167879282066,-0.5753895356331789
1430779206.004527,0.1922454833984375,-0.48712158203125,-0.659027099609375,1.237546191161684,0.7454547417878948,-0.152991147774
1430779206.004527,0.1779937744140625,-0.5697784423828125,-0.8555450439453125,2.129879859705738,0.6056161476894691,0.3227769883303667
1430779206.004527,0.152435302734375,-0.6924591064453125,-0.964599609375,2.360542366988008,0.7973456366797618,0.7629655585873838
1430779206.004527,0.1180877685546875,-0.709320068359375,-0.9863433837890625,2.22696459829625,1.045582077679356,1.062215116583554
1430779206.004527,0.0285186767578125,-0.741790771484375,-0.8602447509765625,1.979572911994429,1.041562036013881,1.168782572867511
1430779206.004527,0.0023956298828125,-0.6792144775390625,-0.7742767333984375,1.798898737321273,0.7289471377710387,0.9722335612525023
1430779206.004527,-0.0297698974609375,-0.5229644775390625,-0.813201904296875,1.473862589438192,-0.1697229899546408,0.4261720871238211
1430779206.004527,-0.0422210693359375,-0.3952789306640625,-0.8669281005859375,1.06455177412399,-0.6387360179540216,-0.01869006453017609
1430779206.004527,0.0090484619140625,-0.33489990234375,-1.039993286132812,0.5666767378108756,-0.6838313246923333,-0.2314952777551378
1430779206.004527,0.1189117431640625,-0.3549346923828125,-1.26513671875,0.5666767378108756,-0.6838313246923333,-0.2314952777551378
1430779206.004527,0.1439361572265625,-0.4174652099609375,-1.07177734375,0.1438679568277156,-0.4044883632122869,-0.2189541858658456
1430779206.004527,0.048675537109375,-0.44598388671875,-0.889129638671875,-0.02314792987885973,-0.2124962865385125,-0.2795466933034375
1430779206.004527,-0.0438690185546875,-0.462921142578125,-0.76568603515625,-0.1528438749657186,-0.03157257367121639,-0.4912293841289307
1430779206.004527,-0.067535400390625,-0.4598541259765625,-0.7440948486328125,-0.2693824726870411,0.1135428078110923,-0.5841289650663829
1430779206.004527,-0.054534912109375,-0.3916473388671875,-0.722564697265625,-0.3592396583951866,0.2579756211060137,-0.4729079010936216
1430779206.004527,-0.03033447265625,-0.3588409423828125,-0.74169921875,-0.401869676912412,0.4620933365390278,-0.09498323817433008
1430779206.004527,0.086669921875,-0.4593353271484375,-0.7366485595703125,-0.2490588251442103,0.3467414433994447,0.3527633832563319
1430779206.004527,0.1207275390625,-0.61859130859375,-0.7293701171875,-0.1753111008699541,0.3199013069852992,0.6459342760643968
1430779206.004527,0.1136474609375,-0.724151611328125,-0.741485595703125,-0.1753111008699541,0.3199013069852992,0.6459342760643968
1430779206.004527,0.1101226806640625,-0.7841644287109375,-0.7798309326171875,-0.1879501970873612,0.2202807064048141,0.7832761566408731
1430779206.004527,0.119659423828125,-0.780609130859375,-0.7510223388671875,-0.2812740195864629,0.1925729121075207,0.8810993898016637
1430779206.004527,0.07568359375,-0.652130126953125,-0.7597198486328125,-0.322886444251169,0.1723033267348186,1.016138434983549
1430779206.004527,-0.008148193359375,-0.5353851318359375,-0.710296630859375,-0.3905270075136555,0.1493434160289185,1.053753721168155
1430779206.004527,-0.0779266357421875,-0.503173828125,-0.675628662109375,-0.4151657749707416,0.1178659172086179,0.9985890023482534
1430779206.004527,-0.1092529296875,-0.4776611328125,-0.661590576171875,-0.3162506457630185,-0.00476146571295267,0.9410151880062665
1430779206.004527,-0.0688629150390625,-0.4757080078125,-0.6727142333984375,-0.1379365644478911,-0.254793409919478,0.8655542522027622
1430779206.004527,-0.008270263671875,-0.5163116455078125,-0.691619873046875,0.09437843429077308,-0.5731926940499724,0.8316575378482337
1430779206.004527,0.0384063720703125,-0.528900146484375,-0.657745361328125,0.4337895267897747,-0.9949386074420818,0.7416602698667499
1430779206.004527,0.0363922119140625,-0.5016021728515625,-0.650787353515625,0.4337895267897747,-0.9949386074420818,0.7416602698667499
1430779206.004527,0.0059051513671875,-0.4757232666015625,-0.6550750732421875,0.9276434561729786,-1.647289770153024,0.6814757587081582
1430779206.004527,-0.0335845947265625,-0.454681396484375,-0.6406707763671875,1.480302112954004,-2.45627954606694,0.4694961254211211
1430779206.004527,-0.0188140869140625,-0.4522705078125,-0.6708221435546875,1.926264949086531,-3.521042508865373,0.09887092073362776
1430779206.004527,-0.043426513671875,-0.4614715576171875,-0.721160888671875,1.996078651798522,-4.519360934046874,-0.2588004020956112
1430779206.004527,-0.234832763671875,-0.4109954833984375,-0.714324951171875,2.093274976838708,-5.03786028878989,-0.2767618257515416
1430779206.004527,-0.2384796142578125,-0.4210662841796875,-0.5616302490234375,2.02168601094407,-5.036303937448848,-0.0328868436691705
1430779206.004527,-0.247772216796875,-0.5922393798828125,-0.303131103515625,1.730101563197366,-5.590375667504269,0.1042811324881237
1430779206.004527,-0.17230224609375,-0.5814971923828125,-0.412078857421875,1.212467203176408,-5.287172646869876,0.1337420857310163
1430779206.004527,-0.1147003173828125,-0.5472564697265625,-0.6166839599609375,0.5564832224224883,-5.116747381335781,0.1492504717068747
1430779206.004527,-0.2091064453125,-0.5531005859375,-0.2323760986328125,0.5564832224224883,-5.116747381335781,0.1492504717068747
1430779206.004527,-0.2906646728515625,-0.4984893798828125,-0.236328125,-0.04344281528191758,-4.61416041410599,0.09520401422869765
1430779206.004527,-0.3969879150390625,-0.45556640625,-0.3178253173828125,-0.5001469790390611,-4.071411912373367,0.07393015080892668
1430779206.004527,-0.49444580078125,-0.4621124267578125,-0.3067169189453125,-0.7690647301158833,-3.643620356990668,0.0934947974410848
1430779206.004527,-0.5150909423828125,-0.4398651123046875,-0.3781585693359375,-0.8962431890242903,-3.318912310553885,0.1350941726164495
1430779206.004527,-0.5207366943359375,-0.451690673828125,-0.4664764404296875,-0.9663522363011713,-3.099913117265617,0.1998505324183802
1430779206.004527,-0.526885986328125,-0.4610137939453125,-0.5292205810546875,-1.02125996007588,-2.931400534026417,0.2741809563391459
1430779206.004527,-0.5316314697265625,-0.4501953125,-0.5739898681640625,-1.10430291550284,-2.817163972751359,0.328298253902319
1430779206.004527,-0.5541229248046875,-0.4301605224609375,-0.59564208984375,-1.153293361651502,-2.646191161297144,0.4197125898998339
1430779206.004527,-0.5806732177734375,-0.4045867919921875,-0.6034393310546875,-1.159162436061818,-2.453395342606384,0.5325501926542732
1430779206.004527,-0.61328125,-0.40185546875,-0.61260986328125,-1.159162436061818,-2.453395342606384,0.5325501926542732
1430779206.004527,-0.6206817626953125,-0.4067840576171875,-0.626220703125,-1.156663325694888,-2.328023305865378,0.6232100551149686
1430779206.004527,-0.6120758056640625,-0.4149017333984375,-0.6670379638671875,-1.164563859384717,-2.122219276830125,0.6342485915172381
1430779206.004527,-0.620574951171875,-0.4398193359375,-0.7042083740234375,-1.229052038864876,-1.898720939196277,0.5499693967122635
1430779206.004527,-0.6436920166015625,-0.460906982421875,-0.7127685546875,-1.342495777083418,-1.715095183086987,0.4525389798122596
1430779206.004527,-0.6977996826171875,-0.467803955078125,-0.713409423828125,-1.410055912880984,-1.524132418174528,0.3534313040577238
1430779206.004527,-0.753570556640625,-0.4771728515625,-0.7099456787109375,-1.390531479981286,-1.42434883213533,0.2816766895432828
1430779206.004527,-0.775848388671875,-0.4959564208984375,-0.7015380859375,-1.30892370206577,-1.366433600541595,0.2517965547448118
1430779206.004527,-0.776092529296875,-0.515045166015625,-0.716278076171875,-1.163445598042993,-1.291497573788946,0.2242184563926053
1430779206.004527,-0.7706451416015625,-0.5376434326171875,-0.746490478515625,-0.9462014279130867,-1.244045103169805,0.2011722592673866
1430779206.004527,-0.75244140625,-0.5518646240234375,-0.76300048828125,-0.9462014279130867,-1.244045103169805,0.2011722592673866
1430779206.004527,-0.7468719482421875,-0.5565032958984375,-0.7689056396484375,-0.721731302797469,-1.287980070621169,0.2054788570661537
1430779206.004527,-0.7378997802734375,-0.5614013671875,-0.7789459228515625,-0.5533883629197072,-1.322306352859527,0.2672080016569914
1430779206.004527,-0.732025146484375,-0.5754852294921875,-0.7855224609375,-0.5055468044653058,-1.448558564340805,0.2634018118270501
1430779206.004527,-0.7347412109375,-0.58782958984375,-0.7746734619140625,-0.5241708226004479,-1.35580732147607,0.3219820347449781
1430779206.004527,-0.7119293212890625,-0.5474853515625,-0.749542236328125,-0.7315929883140324,-0.9964544787345549,0.3419948913885965
1430779206.004527,-0.746795654296875,-0.672698974609375,-0.6968536376953125,-0.7659680064003391,-0.8563357200894529,0.06962541722292259
1430779206.004527,-0.7738800048828125,-0.5449066162109375,-0.620574951171875,-0.6811500541068416,-0.7723902193690653,-0.1661676698993851
1430779206.004527,-0.7860870361328125,-0.542205810546875,-0.66522216796875,-0.6374638259012907,-0.8386137146155206,-0.2314555966548956
1430779206.004527,-0.7940521240234375,-0.7165374755859375,-0.6184234619140625,-0.6663932121906034,-0.8554859053856086,-0.2077614524364606
1430779206.004527,-0.8712615966796875,-0.6535797119140625,-0.6428680419921875,-0.6663932121906034,-0.8554859053856086,-0.2077614524364606
1430779206.998615,-0.8267364501953125,-0.510284423828125,-0.6131134033203125,-0.6237895589681699,-0.8250867204906812,-0.1171657721580361
1430779206.998615,-0.741241455078125,-0.5129852294921875,-0.5915679931640625,-0.4938155798635067,-0.824475258704399,0.006072539917598679
1430779206.998615,-0.71026611328125,-0.5451202392578125,-0.5913848876953125,-0.327727272164606,-0.8851993262998408,0.1063844971170683
1430779206.998615,-0.704345703125,-0.511138916015625,-0.602935791015625,-0.18391044802982,-0.9051024607065479,0.1884583282233483
1430779206.998615,-0.6852264404296875,-0.47119140625,-0.6091156005859375,-0.1260295712141468,-0.8230291622324859,0.2262962546750851
1430779206.998615,-0.6684112548828125,-0.4594879150390625,-0.60540771484375,-0.2494710824809546,-0.4284743898861946,0.2829984163922892
1430779206.998615,-0.6813812255859375,-0.4611053466796875,-0.5868988037109375,-0.1996228321451785,0.03271879820438649,0.3367380777128891
1430779206.998615,-0.703857421875,-0.449371337890625,-0.55291748046875,0.0003331614523689127,0.05034306566631288,0.4514574700935784
1430779206.998615,-0.7401580810546875,-0.4263458251953125,-0.5113677978515625,0.2105031767786972,-0.07269790617254701,0.6199037406216352
1430779206.998615,-0.7414093017578125,-0.413116455078125,-0.531005859375,0.2105031767786972,-0.07269790617254701,0.6199037406216352
1430779206.998615,-0.6759185791015625,-0.3920135498046875,-0.55450439453125,0.4326733959769225,-0.3438029114526513,0.7595931976990166
1430779206.998615,-0.6529693603515625,-0.37860107421875,-0.5321197509765625,0.634919441795829,-0.7150062884128009,0.8291520358946871
1430779206.998615,-0.62689208984375,-0.354248046875,-0.50128173828125,0.7777719352998974,-1.059996170763301,0.8494905971396223
1430779206.998615,-0.64874267578125,-0.342803955078125,-0.4636688232421875,0.8251887195604312,-1.229635537459713,0.8186930033456189
1430779206.998615,-0.69232177734375,-0.33489990234375,-0.4304962158203125,0.7761809628646841,-1.252733932542297,0.7717063196011329
1430779206.998615,-0.7307891845703125,-0.3262176513671875,-0.39739990234375,0.6119089310292174,-1.186984479969876,0.7648295050343303
1430779206.998615,-0.7548828125,-0.3300018310546875,-0.37225341796875,0.3694904317470106,-1.014187935801175,0.8205817171907032
1430779206.998615,-0.77569580078125,-0.323028564453125,-0.3517608642578125,0.1122738115516695,-0.8293549687697511,0.894384036267306
1430779206.998615,-0.775726318359375,-0.3112640380859375,-0.3055419921875,0.1122738115516695,-0.8293549687697511,0.894384036267306
1430779206.998615,-0.7622222900390625,-0.2900238037109375,-0.2670745849609375,-0.08994080896637405,-0.6769041763809283,0.9542399133473819
1430779206.998615,-0.756195068359375,-0.27337646484375,-0.2533721923828125,-0.1900908459715669,-0.5506801944072056,1.006969970298733
1430779206.998615,-0.76226806640625,-0.2533111572265625,-0.2574615478515625,-0.2081177833903132,-0.4808963190994233,1.019316917744558
1430779206.998615,-0.7720489501953125,-0.2306671142578125,-0.2760009765625,-0.1316280684577114,-0.6176927842846515,1.111667887497454
1430779206.998615,-0.7760467529296875,-0.2190093994140625,-0.298553466796875,-0.07666841304174615,-0.9027759231782547,1.114120658861417
1430779206.998615,-0.787445068359375,-0.19732666015625,-0.3165435791015625,0.04154664458578115,-0.8580483989864829,1.064087851462098
1430779206.998615,-0.7768402099609375,-0.1125030517578125,-0.2960205078125,0.08625792349490347,-0.918214001701335,1.015835100935389
1430779206.998615,-0.7863922119140625,-0.2199859619140625,-0.3086090087890625,0.05206080456941399,-0.9086063817527652,1.046912592959959
1430779206.998615,-0.8495941162109375,-0.212860107421875,-0.337554931640625,-0.03289296893967768,-0.9422373126305038,1.177561683400957
1430779206.998615,-0.84796142578125,-0.1005401611328125,-0.2741851806640625,-0.03289296893967768,-0.9422373126305038,1.177561683400957
1430779206.998615,-0.842864990234375,-0.107391357421875,-0.2430267333984375,-0.182971417429458,-0.9253901555746625,1.353660014689139
1430779206.998615,-0.8159027099609375,-0.1294708251953125,-0.253753662109375,-0.3081770066023343,-0.7701787303998635,1.482610540986885
1430779206.998615,-0.7922821044921875,-0.1165313720703125,-0.227142333984375,-0.339190050128525,-0.4933122424174817,1.545944506450604
1430779206.998615,-0.8208465576171875,-0.0813140869140625,-0.219329833984375,-0.281311303841724,-0.2463501239994908,1.587375303528967
1430779206.998615,-0.8674163818359375,-0.0711212158203125,-0.2661895751953125,-0.1863930467979918,-0.1424564814499736,1.652607303901586
1430779206.998615,-0.892852783203125,-0.0645751953125,-0.3125,-0.07186300517080717,-0.1443894037691531,1.731938878033411
1430779206.998615,-0.89447021484375,-0.05291748046875,-0.324554443359375,0.07745138240222944,-0.2822801618462948,1.787795486104515
1430779206.998615,-0.8926239013671875,-0.0388336181640625,-0.310821533203125,0.2185557769667698,-0.5188927036360198,1.837977963157096
1430779206.998615,-0.9056396484375,-0.03179931640625,-0.2979583740234375,0.2904707137788335,-0.8182983228720692,1.874539969130576
1430779206.998615,-0.9386444091796875,-0.02069091796875,-0.2852935791015625,0.2904707137788335,-0.8182983228720692,1.874539969130576
1430779206.998615,-0.970855712890625,-0.0149383544921875,-0.266632080078125,0.2855206962607032,-1.07577273706093,1.915083400933724
1430779206.998615,-1.00177001953125,-0.003204345703125,-0.2332000732421875,0.2100120898736866,-1.225110560451559,1.957747507912903
1430779206.998615,-1.033477783203125,0.0116729736328125,-0.19183349609375,0.09310331276084315,-1.267478523917521,1.984776995080553
1430779206.998615,-1.071121215820312,0.0223846435546875,-0.15679931640625,-0.07281908000214561,-1.182415294487627,2.005902254111497
1430779206.998615,-1.112319946289062,0.0376434326171875,-0.1499176025390625,-0.2545755633423095,-1.00354008513082,2.01775065780126
1430779206.998615,-1.146728515625,0.0460968017578125,-0.14837646484375,-0.4647487744619459,-0.7886099356720838,2.040336927006222
1430779206.998615,-1.16949462890625,0.0490570068359375,-0.1489715576171875,-0.6905587359219825,-0.5809369001838138,2.065059850353755
1430779206.998615,-1.1849365234375,0.0492401123046875,-0.145538330078125,-0.9121563754858408,-0.4093800575025445,2.07988992919997
1430779206.998615,-1.199127197265625,0.0557403564453125,-0.142059326171875,-1.079649766975867,-0.2882794648339163,2.072143592537256
1430779206.998615,-1.212936401367188,0.061676025390625,-0.1393280029296875,-1.079649766975867,-0.2882794648339163,2.072143592537256
1430779206.998615,-1.22894287109375,0.0779876708984375,-0.144775390625,-1.203809000156451,-0.22249645643176,2.033134674154212
1430779206.998615,-1.24713134765625,0.097259521484375,-0.1550445556640625,-1.279900039873868,-0.2047973541432024,1.962986212093198
1430779206.998615,-1.27496337890625,0.1173858642578125,-0.17669677734375,-1.33155071763541,-0.2050785839543148,1.896719041004865
1430779206.998615,-1.30487060546875,0.144989013671875,-0.20599365234375,-1.381834927441632,-0.2245644010182066,1.852163823335621
1430779206.998615,-1.33349609375,0.1865692138671875,-0.2241668701171875,-1.458849817741198,-0.247667057158535,1.83628046427828
1430779206.998615,-1.356765747070312,0.2428131103515625,-0.2393646240234375,-1.547026282485394,-0.258726366217307,1.83728980233142
1430779206.998615,-1.374588012695312,0.29833984375,-0.250732421875,-1.61158530205055,-0.2300068370218925,1.838939097994506
1430779206.998615,-1.369613647460938,0.336181640625,-0.259552001953125,-1.627282506147695,-0.1446245608934071,1.827179377569043
1430779206.998615,-1.345260620117188,0.350616455078125,-0.268798828125,-1.558527409969011,0.04206649363056462,1.812567677932214
1430779206.998615,-1.304916381835938,0.3480682373046875,-0.286224365234375,-1.558527409969011,0.04206649363056462,1.812567677932214
1430779206.998615,-1.2635498046875,0.3359375,-0.3053131103515625,-1.436261418007364,0.2000705095244208,1.824029656947806
1430779206.998615,-1.226181030273438,0.3445587158203125,-0.3149566650390625,-1.245380678456479,0.2813318101821176,1.88206872553223
1430779206.998615,-1.186264038085938,0.359405517578125,-0.3180694580078125,-1.03273312436805,0.2796124733823624,1.942275607243978
1430779206.998615,-1.135391235351562,0.3577880859375,-0.30902099609375,-0.8234384900920311,0.1935380416865654,1.95696720171351
1430779206.998615,-1.093032836914062,0.3412322998046875,-0.2927398681640625,-0.6303673005445566,0.08440622758897137,1.904555126196314
1430779206.998615,-1.060470581054688,0.323883056640625,-0.2673797607421875,-0.4853065138645946,-0.02619804827532748,1.787135288470284
1430779206.998615,-1.048004150390625,0.301544189453125,-0.2385101318359375,-0.3826642907113056,-0.1201320009801663,1.638874447424483
1430779206.998615,-1.045867919921875,0.2845306396484375,-0.2083587646484375,-0.3259501447691961,-0.1383434954624552,1.500154114667782
1430779206.998615,-1.046279907226562,0.2856903076171875,-0.1834716796875,-0.3259501447691961,-0.1383434954624552,1.500154114667782
1430779206.998615,-1.037155151367188,0.2784423828125,-0.157135009765625,-0.324096318334392,-0.1385879736505245,1.387406526758187
1430779206.998615,-1.021713256835938,0.2846221923828125,-0.1378631591796875,-0.3794730247770636,-0.1256777676341473,1.304199520608078
1430779206.998615,-1.016281127929688,0.3071441650390625,-0.1157684326171875,-0.5126342750743337,-0.09967253222174161,1.247795632932963
1430779206.998615,-1.015090942382812,0.3331451416015625,-0.09014892578125,-0.7251473395277136,-0.02573306034899965,1.19174008672843
1430779206.998615,-1.016082763671875,0.3563385009765625,-0.0580291748046875,-0.9754019240013696,0.06375527754816994,1.136434753002973
1430779206.998615,-1.01519775390625,0.3769989013671875,-0.027069091796875,-1.240155822713853,0.1448208358657459,1.099039177608298
1430779206.998615,-1.012161254882812,0.3944549560546875,-0.01141357421875,-1.433523954722871,0.2272704390018361,1.059098419159835
1430779206.998615,-1.007110595703125,0.402252197265625,-0.003875732421875,-1.523792865135543,0.2931376032944388,1.018178949010767
1430779206.998615,-1.006271362304688,0.4095611572265625,-0.0103302001953125,-1.490166195315549,0.3268313847739033,0.9764858305650318
1430779206.998615,-1.0087890625,0.4128570556640625,-0.0206451416015625,-1.490166195315549,0.3268313847739033,0.9764858305650318
1430779206.998615,-1.01666259765625,0.4102325439453125,-0.05902099609375,-1.34978618056751,0.3427461691321079,0.9326483348095645
1430779206.998615,-1.02947998046875,0.40960693359375,-0.0996551513671875,-1.131661569381224,0.3384009554975346,0.8874214679134028
1430779206.998615,-1.040237426757812,0.4052276611328125,-0.1259918212890625,-0.8947646019870783,0.2979619196091174,0.825247042788304
1430779206.998615,-1.047470092773438,0.3962860107421875,-0.14691162109375,-0.6878497684611539,0.2501608412032851,0.7346753309596901
1430779206.998615,-1.055984497070312,0.380706787109375,-0.1575775146484375,-0.5401372722837999,0.193794770415649,0.6504206372367443
