loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-04-09 17:44:51.244,335,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.235514,-16.74116516113281,11.07268047332764,-41.27696990966797,53.42974472045898,42.7064208984375,25,619816.2298886667,0.0056304931640625,-0.1208648681640625,-0.878326416015625,619816.2153366667,-0.2802396478190761,-0.1146035448732708,0.2083590657850744,619816.2153366667,-0.424437513890263,0.02280612616003412,0.2061820762579685,-0.1987686306238174,-0.2033761143684387,0.2177694588899612,-0.01485960185527802,0.1141023933887482,0.105335146188736,XArbitraryZVertical,-0.102982355629268,0.01058632901283736,0.2083503860755319,-0.9725598596946433,0.02232114970684052,-0.2047243416309357,-0.9785651564598083,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.278,336,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.275102,-17.28871154785156,11.48333072662354,-42.07577133178711,53.17740631103516,42.45408248901367,25,619816.2493746667,0.00274658203125,-0.13592529296875,-0.87359619140625,619816.2370036667,-0.2731519108939392,-0.0750265742297123,0.1372020646192472,619816.2370036667,-0.420492045221802,0.01810509936050464,0.2020490388826162,-0.1916811615228653,-0.1637988686561584,0.1466124355792999,-0.01210533268749714,0.07981223613023758,0.1011704653501511,XArbitraryZVertical,-0.1005075188930644,0.01223921193415615,0.2067350567504796,-0.973143903360431,0.01773582585155964,-0.2006771117448807,-0.9794968962669373,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.283,337,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.275102,-17.28871154785156,11.48333072662354,-42.07577133178711,53.17740631103516,42.45408248901367,25,619816.2688446667,0.003082275390625,-0.1458587646484375,-0.872833251953125,619816.2586716667,-0.2571380569431838,-0.06671777794477408,0.06595904335021051,619816.2586716667,-0.4182383009311042,0.01443780052596392,0.1981874185093359,-0.1756676435470581,-0.1554896831512451,0.07536936551332474,-0.01140810735523701,0.06096726283431053,0.106726698577404,XArbitraryZVertical,-0.09826504919931864,0.0135105748477147,0.2058758972825719,-0.9735381653490759,0.01415468938648701,-0.1968925595283508,-0.9803228974342346,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.302,338,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.275102,-17.28871154785156,11.48333072662354,-42.07577133178711,53.17740631103516,42.45408248901367,25,619816.2883146667,0.0120849609375,-0.1536102294921875,-0.8870849609375,619816.2803696668,-0.2135700730900325,-0.114944962125019,-0.02466832854518597,619816.2586716667,-0.4182383009311042,0.01443780052596392,0.1981874185093359,-0.1756676435470581,-0.1554896831512451,0.07536936551332474,-0.01140810735523701,0.06096726283431053,0.106726698577404,XArbitraryZVertical,-0.09826504919931864,0.0135105748477147,0.2058758972825719,-0.9735381653490759,0.01415468938648701,-0.1968925595283508,-0.9803228974342346,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.322,339,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.315129,-17.69937133789062,11.41488933563232,-42.07577133178711,53.72636795043945,43.00304412841797,25,619816.3077546667,0.03851318359375,-0.16156005859375,-0.9178009033203125,619816.3020366667,-0.1408154415862667,-0.02698634395799094,-0.06417099699433131,619816.2803696668,-0.417855335477584,0.01016967029913421,0.1949029717845309,-0.1321001201868057,-0.2037163823843002,-0.01525805797427893,0.0002616969286464155,0.04001533985137939,0.09872203320264816,XArbitraryZVertical,-0.09622988685601307,0.01522963533158955,0.2059402670082729,-0.9737024563530258,0.009976950474083424,-0.1936713457107544,-0.9810157418251038,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.358,340,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.354389,-17.63092803955078,11.14112186431885,-42.67487335205078,53.74116897583008,43.01784515380859,25,619816.3272286667,0.043060302734375,-0.1627349853515625,-0.94512939453125,619816.3237046667,-0.05464726662009894,0.04062279400363267,-0.06966083726542065,619816.3020366667,-0.4189237729407192,0.00691338159430446,0.1930116749392981,-0.05934583768248558,-0.1157573834061623,-0.05476076528429985,0.02415987104177475,0.03443636000156403,0.07962837070226669,XArbitraryZVertical,-0.09496490068938412,0.01667015226564093,0.2066390183093871,-0.973655015789801,0.00678495317697525,-0.191815510392189,-0.9814075231552124,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.361,341,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.354389,-17.63092803955078,11.14112186431885,-42.67487335205078,53.74116897583008,43.01784515380859,25,619816.3466956667,0.070281982421875,-0.16754150390625,-0.96380615234375,619816.3453826667,0.03200453840002725,0.09727542092456128,-0.1322142302136378,619816.3237046667,-0.4199059885046835,0.005613581542351055,0.192863903506108,0.02682206779718399,-0.04814795777201653,-0.06025063619017601,0.02757158130407333,0.03145319595932961,0.047132957726717,XArbitraryZVertical,-0.09475015409913067,0.01733415037978183,0.2071805166270729,-0.9735492638068967,0.005509472917765379,-0.1916704773902893,-0.9814438819885254,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.380,342,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.354389,-17.63092803955078,11.14112186431885,-42.67487335205078,53.74116897583008,43.01784515380859,25,619816.3661646667,0.0750274658203125,-0.18365478515625,-0.9846954345703125,619816.3670396667,0.00623019905413137,0.1440216212226131,-0.1880548593182013,619816.3453826667,-0.422934822462634,0.00943901212471023,0.1927527143941573,0.1134646087884903,0.008517200127243996,-0.1228072792291641,0.04168502613902092,0.02649177238345146,0.03034133650362492,XArbitraryZVertical,-0.09506861989025345,0.01560443116284377,0.2084744553288198,-0.973271216422025,0.00926407054066658,-0.1915613561868668,-0.9814369082450867,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.399,343,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.394037,-17.15184020996094,10.79891300201416,-42.14233779907227,53.84704971313477,43.12372589111328,25,619816.3856346667,0.024261474609375,-0.1993255615234375,-1.013015747070312,619816.3670396667,0.00623019905413137,0.1440216212226131,-0.1880548593182013,619816.3670396667,-0.4275436337465689,0.01649876780098873,0.1940858955180658,0.08768469095230103,0.05528349429368973,-0.1786523908376694,0.05883920565247536,0.009214889258146286,-0.003604598343372345,XArbitraryZVertical,-0.09642385801562443,0.01253081988447549,0.2103609435479909,-0.9727762803378864,0.01618825830519199,-0.1928696781396866,-0.9810908436775208,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.420,344,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.394037,-17.15184020996094,10.79891300201416,-42.14233779907227,53.84704971313477,43.12372589111328,25,619816.4051066667,0.00250244140625,-0.2150726318359375,-1.019073486328125,619816.3887066667,-0.05881591267439998,0.1604927399325352,-0.2822969397611623,619816.3887066667,-0.4327642723297461,0.01894235493956467,0.1948829242397736,0.0226382240653038,0.07175499200820923,-0.2728945016860962,0.005678803194314241,-0.005673884879797697,-0.03212140500545502,XArbitraryZVertical,-0.09703815370337902,0.01168011778526729,0.2127695766374591,-0.9722017685809297,0.01858267188072205,-0.1936516761779785,-0.9808943271636963,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.441,345,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.433782,-17.32294464111328,10.90157413482666,-42.24218368530273,54.4055290222168,43.68220520019531,25,619816.4245636667,-0.012603759765625,-0.22259521484375,-1.041427612304688,619816.4104046667,-0.02913844443488397,0.07488729090470116,-0.3879511981073309,619816.4104046667,-0.4400871537178671,0.01962372015683943,0.1964015146015154,0.05231927707791328,-0.0138545474037528,-0.3785474598407745,-0.01674278080463409,-0.01993133500218391,-0.03848718479275703,XArbitraryZVertical,-0.09780568103978675,0.01187003563518045,0.2162713234709301,-0.971349507466033,0.01924522221088409,-0.1951413005590439,-0.9805862903594971,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.458,346,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.433782,-17.32294464111328,10.90157413482666,-42.24218368530273,54.4055290222168,43.68220520019531,25,619816.4440416667,-0.0205535888671875,-0.1927490234375,-1.096435546875,619816.4320726667,0.009678460033565968,-0.01287851439940518,-0.3928343702821002,619816.4104046667,-0.4400871537178671,0.01962372015683943,0.1964015146015154,0.05231927707791328,-0.0138545474037528,-0.3785474598407745,-0.01674278080463409,-0.01993133500218391,-0.03848718479275703,XArbitraryZVertical,-0.09780568103978675,0.01187003563518045,0.2162713234709301,-0.971349507466033,0.01924522221088409,-0.1951413005590439,-0.9805862903594971,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.477,347,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.473148,-16.87806701660156,11.34644412994385,-41.54323577880859,53.63258361816406,42.90925979614258,25,619816.4635126668,-0.011383056640625,-0.14849853515625,-1.157180786132812,619816.4537366667,-0.226427814832935,0.09115121568181506,-0.4199317680575474,619816.4537366667,-0.4573672011909461,0.02039666053519937,0.1970811219805957,-0.1449707001447678,0.002410050248727202,-0.4105281233787537,-0.04055403172969818,0.003058770205825567,-0.1159972324967384,XArbitraryZVertical,-0.09811555258894586,0.01241695015135866,0.2246069309531344,-0.9694178068598325,0.02000044099986553,-0.1958077996969223,-0.9804382920265198,0,0,0,-1,619814.00557225,unknown,0,2015-04-09 17:44:48.998,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.497,348,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.473148,-16.87806701660156,11.34644412994385,-41.54323577880859,53.63258361816406,42.90925979614258,25,619816.4829866667,-0.0016632080078125,-0.19805908203125,-1.151229858398438,619816.4754026667,-0.4839355185354218,0.08321499563337893,-0.4396583348839824,619816.4537366667,-0.4573672011909461,0.02039666053519937,0.1970811219805957,-0.1449707001447678,0.002410050248727202,-0.4105281233787537,-0.04055403172969818,0.003058770205825567,-0.1159972324967384,XArbitraryZVertical,-0.09811555258894586,0.01241695015135866,0.2246069309531344,-0.9694178068598325,0.02000044099986553,-0.1958077996969223,-0.9804382920265198,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.525,349,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.516517,-16.4674072265625,11.55177021026611,-41.87606430053711,52.99360275268555,42.27027893066406,25,619816.5024576667,0.0437774658203125,-0.1086273193359375,-1.128463745117188,619816.4970746667,-0.2599833782518244,0.1344888361006745,-0.3752668281513925,619816.4754026667,-0.4669352215001845,0.0225723289378837,0.1896044525493097,-0.4024788439273834,-0.005525685846805573,-0.4302547574043274,-0.0196177065372467,0.04357298836112022,-0.1820507198572159,XArbitraryZVertical,-0.09468558846997668,0.01096805857071777,0.2292595716080959,-0.9686869410977754,0.0221659243106842,-0.1884704530239105,-0.9818286895751953,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,10,8.116682,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.536,350,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.516517,-16.4674072265625,11.55177021026611,-41.87606430053711,52.99360275268555,42.27027893066406,25,619816.5219096667,0.100494384765625,-0.04132080078125,-1.186965942382812,619816.5187416667,-0.1579414316082393,0.2020835929924117,-0.4059810650032764,619816.4970746667,-0.4752027448269009,0.02450630973120368,0.1833052674644994,-0.1785270869731903,0.04574853554368019,-0.3658632636070251,-0.02212494984269142,0.009795104153454304,-0.1421249508857727,XArbitraryZVertical,-0.09181822080440796,0.009682036885299781,0.233276648904042,-0.9680173952807741,0.02409333363175392,-0.1822804510593414,-0.9829513430595398,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,10,8.745846,-1,-1,2015-04-09 17:44:44.071,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:51.555,351,1428590690.838564,51.7355275294294,39.267582474313,89.55975,1.11,351.5625,6,10,-9999,1428590691.538519,-16.50163269042969,12.06508541107178,-42.04248428344727,52.97795867919922,42.25463485717773,25,619816.5413676667,0.033966064453125,-0.04327392578125,-1.290664672851562,619816.5404366667,0.1433811309804491,0.1801170413731111,-0.3542733955944068,619816.5187416667,-0.4836408079210356,0.02805356160019527,0.1811002936746497,-0.07648538798093796,0.1133435741066933,-0.3965775370597839,0.05627114698290825,0.1226778998970985,-0.1592275053262711,XArbitraryZVertical,-0.09113186790746482,0.008089920485141344,0.2372344739708238,-0.9671346029369626,0.02759115770459175,-0.1801119744777679,-0.9832590818405151,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,18,14.06678,-1,-1,2015-04-09 17:44:51.546,192.168.1.24,100.109.58.95,5,0
