loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-04-09 17:44:36.495,91,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.457747,-40.09602355957031,23.21221923828125,-51.00164413452148,64.07603454589844,53.35270690917969,619801.455413625,0.121307373046875,-0.0440826416015625,-0.88861083984375,619801.455921625,-0.07244384060455346,-0.06154139173398707,0.556272033748045,619801.4342356251,2.656176020927667,0.05195353294644852,0.1604791293231839,0.02024868875741959,-0.05565141513943672,0.4818572700023651,-0.04802804067730904,0.1099102199077606,0.149805098772049,-0.005874462730418253,0.08400026624486677,0.9677413857484262,0.2374574830746519,0.05126290395855904,-0.1597912013530731,-0.9858188629150391,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.501,92,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.457747,-40.09602355957031,23.21221923828125,-51.00164413452148,64.07603454589844,53.35270690917969,619801.4748836251,0.1571197509765625,-0.016571044921875,-0.946868896484375,619801.477588625,-0.03590260728757622,-0.07350697451171309,0.5446153776567682,619801.455921625,2.668158054904181,0.04763105124397186,0.1612041443020682,0.009053382091224194,-0.1505715847015381,0.5658988356590271,0.07431164383888245,0.1164242103695869,0.09730444848537445,-0.00419764080695129,0.08381370299814793,0.9691318582759493,0.2318212334451096,0.04699572548270226,-0.16050685942173,-0.9859153032302856,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.508,93,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.496796,-39.78804016113281,22.90423583984375,-51.96686172485352,63.64531707763672,52.92199325561523,619801.4943506251,0.165679931640625,0.019195556640625,-0.96002197265625,619801.499283625,-0.04394934852125065,-0.07369179789136458,0.4705219750730196,619801.477588625,2.680526546081127,0.04210321883452997,0.1624449886792119,0.04559426382184029,-0.1625367850065231,0.5542421936988831,0.1155831068754196,0.145160436630249,0.03909136354923248,-0.00189105987477143,0.08376332284015577,0.9705104504172654,0.2260300760301933,0.04153664782643318,-0.161731481552124,-0.9859602451324463,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.528,94,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.496796,-39.78804016113281,22.90423583984375,-51.96686172485352,63.64531707763672,52.92199325561523,619801.5138246251,0.123046875,0.0242462158203125,-0.9585723876953125,619801.520929625,-0.1053493264013545,-0.0536272759225986,0.3642344170196302,619801.499283625,2.691055151910199,0.0407645344706804,0.1584222671525927,0.03752359002828598,-0.1627032160758972,0.4801382720470428,0.1254370212554932,0.176955983042717,0.02663508802652359,-0.002132533967633357,0.08165122112010319,0.9718361711609693,0.2210497383207513,0.04024291038513184,-0.157760426402092,-0.9866570830345154,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.568,95,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.556719,-40.1302490234375,22.97267532348633,-51.96686172485352,63.3643913269043,52.64106750488281,619801.533295625,0.069000244140625,-0.0067901611328125,-0.939208984375,619801.520929625,-0.1053493264013545,-0.0536272759225986,0.3642344170196302,619801.499283625,2.691055151910199,0.0407645344706804,0.1584222671525927,0.03752359002828598,-0.1627032160758972,0.4801382720470428,0.1254370212554932,0.176955983042717,0.02663508802652359,-0.002132533967633357,0.08165122112010319,0.9718361711609693,0.2210497383207513,0.04024291038513184,-0.157760426402092,-0.9866570830345154,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.572,96,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.556719,-40.1302490234375,22.97267532348633,-51.96686172485352,63.3643913269043,52.64106750488281,619801.5527656251,0.00762939453125,-0.0399627685546875,-0.896484375,619801.5426026251,-0.1155351186225806,-0.070680561646812,0.2839259953999638,619801.520929625,2.700132786575929,0.03630052562519882,0.1587826027561358,-0.02387665398418903,-0.1426384001970291,0.3738507032394409,0.08721086382865906,0.1823624521493912,0.02819761261343956,-0.0002921780245201703,0.08133212286586901,0.9728194151850292,0.2168118674362719,0.03583601117134094,-0.1581162363290787,-0.98676997423172,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.586,97,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.577502,-40.47245788574219,22.76734924316406,-51.90029525756836,63.69828033447266,52.97495651245117,619801.572203625,-0.01739501953125,-0.0798492431640625,-0.880889892578125,619801.564289625,-0.07047709613952993,0.006383863449028942,0.248776530068662,619801.5426026251,2.70691634785603,0.03335022020603001,0.1523507674409189,-0.03408970683813095,-0.1596852242946625,0.2935363948345184,0.03604242950677872,0.1449719220399857,0.04865844175219536,0.0001727695993443184,0.07788618144376687,0.9737814270053352,0.2137368599709457,0.03295781463384628,-0.1517620831727982,-0.9878674149513245,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.606,98,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.577502,-40.47245788574219,22.76734924316406,-51.90029525756836,63.69828033447266,52.97495651245117,619801.5916746251,-0.0244598388671875,-0.1304779052734375,-0.883148193359375,619801.5859566251,-0.06293635551297057,0.1025010756155148,0.1659005548420501,619801.564289625,2.712883289935903,0.02981292524540023,0.1524436101002819,0.01096786931157112,-0.08262032270431519,0.2583868801593781,-0.03475761786103249,0.09039144963026047,0.1026182770729065,0.001673689755331947,0.07755855458958069,0.9744100455106549,0.2109666622490712,0.02946281805634499,-0.1518538594245911,-0.9879637360572815,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.647,99,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.61651,-40.40402221679688,23.24644088745117,-50.96836090087891,63.23756790161133,52.51424407958984,619801.6111526251,-0.0167083740234375,-0.1569976806640625,-0.87554931640625,619801.6076246251,-0.1247520528392358,0.06960118245700288,0.0555937540715131,619801.5859566251,2.717516882864129,0.02870473965509232,0.1530101566064467,0.01850825734436512,0.01349726878106594,0.1755108684301376,-0.05371032655239105,0.04801317304372787,0.1085608750581741,0.002093919677679869,0.07772259653484641,0.9748749478942677,0.2087430225335102,0.0283654797822237,-0.1524138003587723,-0.9879096150398254,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:36.649,100,1428590675.839358,51.73571352386077,39.26752874631367,92.25446,1428590676.61651,-40.40402221679688,23.24644088745117,-50.96836090087891,63.23756790161133,52.51424407958984,619801.6306156251,-0.01678466796875,-0.190032958984375,-0.8795623779296875,619801.6076246251,-0.1247520528392358,0.06960118245700288,0.0555937540715131,619801.6076246251,2.719779612360643,0.02845784376037739,0.152726524861363,-0.04330770298838615,-0.01940232887864113,0.06520403921604156,-0.04719628393650055,0.00842620711773634,0.1032399237155914,0.00209661148966243,0.07756106014409557,0.9751204001738399,0.2076537775587219,0.02812279760837555,-0.1521334797143936,-0.9879597425460815,192.168.1.24,100.109.58.95,5,0
