loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
2015-05-23 00:40:18.093,1,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.047679,15.22388076782227,-9.922370910644531,-43.77796173095703,243.5273590087891,234.0971374511719,25,920757.9748475418,0.0070343017578125,0.0057830810546875,-1.006256103515625,920757.9824065417,-0.08598548211538837,0.09122498524401025,-0.007934089519564067,920757.9607395417,0.2235419980949356,0.008511048988479226,-0.003328647696656618,-0.001460875500924885,0.002660263795405626,-0.00315190851688385,-0.003032993758097291,0.0005928672617301345,-0.01020411215722561,XArbitraryZVertical,-0.002128575332508287,0.004043317628745133,0.1115302202831138,0.9937505374656199,0.008510898798704147,0.003328641643747687,-0.9999582171440125,0,0,0,-1
2015-05-23 00:40:18.100,2,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.066833,15.29232406616211,-9.990814208984375,-43.91108703613281,243.548095703125,234.1178741455078,25,920757.9845835418,0.0070343017578125,0.0037841796875,-1.008438110351562,920757.9824065417,-0.08598548211538837,0.09122498524401025,-0.007934089519564067,920757.9607395417,0.2235419980949356,0.008511048988479226,-0.003328647696656618,-0.001460875500924885,0.002660263795405626,-0.00315190851688385,-0.003032993758097291,0.0005928672617301345,-0.01020411215722561,XArbitraryZVertical,-0.002128575332508287,0.004043317628745133,0.1115302202831138,0.9937505374656199,0.008510898798704147,0.003328641643747687,-0.9999582171440125,0,0,0,-1
2015-05-23 00:40:18.102,3,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.085593,14.95011520385742,-10.67523956298828,-43.84451293945312,243.5428466796875,234.1126251220703,25,920757.9943205417,0.0057830810546875,0.007080078125,-1.008880615234375,920757.9824065417,-0.08598548211538837,0.09122498524401025,-0.007934089519564067,920757.9715725417,0.2235265061703419,0.008520509391745885,-0.003365576309811157,-0.0002636198187246919,0.006316347047686577,0.0002939054684247822,-0.002416842384263873,0.002158111659809947,-0.00963974092155695,XArbitraryZVertical,-0.002147420437669422,0.004045975314185027,0.111522431037973,0.9937513602730829,0.008520358242094517,0.003365569980815053,-0.9999580383300781,0,0,0,-1
2015-05-23 00:40:18.103,4,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.085593,14.95011520385742,-10.67523956298828,-43.84451293945312,243.5428466796875,234.1126251220703,25,920758.0040545417,0.008209228515625,0.0038604736328125,-1.007400512695312,920758.0040745417,-0.08475803116897085,0.09002469854071155,-0.007923969507421766,920757.9824065417,0.2234969136758243,0.008557975316151149,-0.003380093546863101,0.001008600811474025,0.003901914693415165,-0.004554388113319874,-0.001523520215414464,0.002402993850409985,-0.006298434920608997,XArbitraryZVertical,-0.002156662703591338,0.00406381352862467,0.111507654758203,0.9937529256087321,0.008557821623980999,0.003380087204277515,-0.9999576807022095,0,0,0,-1
2015-05-23 00:40:18.141,5,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.115577,14.84745788574219,-10.57257080078125,-44.07748413085938,243.5383148193359,234.1080932617188,25,920758.0137895417,0.0077972412109375,0.0054931640625,-1.011566162109375,920758.0149075417,-0.08359715924980531,0.09244018564941342,-0.005464007608515573,920757.9932355417,0.2234539980053852,0.008574878747182178,-0.003368957703330623,0.001008363207802176,0.003901893738657236,-0.004554398357868195,-0.001540423254482448,0.0004152283654548228,-0.008480548858642578,XArbitraryZVertical,-0.002151984610418343,0.004072879569288037,0.1114863374858729,0.9937552903850314,0.00857472512871027,0.003368951380252838,-0.9999575614929199,0,0,0,-1
2015-05-23 00:40:18.151,6,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.145144,14.81323623657227,-11.15434265136719,-43.97763824462891,243.5049743652344,234.0747528076172,25,920758.0235075417,0.0070648193359375,0.00494384765625,-1.009414672851562,920758.0257725418,-0.08471222479822148,0.08641691421198119,-0.006736199661246425,920758.0040745417,0.223417515460592,0.008558695344708217,-0.003416667408641608,0.002234996063634753,0.002701458986848593,-0.004544292110949755,-0.0003493123804219067,0.0004438128671608865,-0.007442974485456944,XArbitraryZVertical,-0.002174714244399822,0.004062218234979131,0.111468121557733,0.9937573279615899,0.008558540605008602,0.003416660707443953,-0.9999575614929199,0,0,0,-1
2015-05-23 00:40:18.153,7,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.145144,14.81323623657227,-11.15434265136719,-43.97763824462891,243.5049743652344,234.0747528076172,25,920758.0332605417,0.0083770751953125,0.0045013427734375,-1.008499145507812,920758.0366055417,-0.08716712669105652,0.08881748761857862,-0.006756439685531027,920758.0149075417,0.2233945670156109,0.008600118283951165,-0.003412327747377501,0.003395406296476722,0.005117025692015886,-0.002084338106215,-0.000802721013315022,0.002080842852592468,-0.01160896476358175,XArbitraryZVertical,-0.002174819781308177,0.00408306726196773,0.1114566835783708,0.9937585251993394,0.0085999621078372,0.003412321209907532,-0.9999572038650513,0,0,0,-1
2015-05-23 00:40:18.154,8,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.145144,14.81323623657227,-11.15434265136719,-43.97763824462891,243.5049743652344,234.0747528076172,25,920758.0429945417,0.00811767578125,0.0055999755859375,-1.009674072265625,920758.0474395417,-0.08478945646983378,0.09123350735949851,-0.005490639219416366,920758.0257725418,0.2233645613135563,0.008590419645967184,-0.003425038475627139,0.002279959619045258,-0.0009062735480256379,-0.003356539877131581,-0.001525444211438298,0.001518815872259438,-0.009457435458898544,XArbitraryZVertical,-0.002180533804281848,0.00407757248398747,0.1114417565613422,0.9937602092906973,0.008590263314545155,0.00342503166757524,-0.999957263469696,0,0,0,-1
2015-05-23 00:40:18.154,9,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.145144,14.81323623657227,-11.15434265136719,-43.97763824462891,243.5049743652344,234.0747528076172,25,920758.0527295417,0.007598876953125,0.0042266845703125,-1.008758544921875,920758.0582735417,-0.08596098103335964,0.09001883958631338,-0.009154882563256389,920758.0366055417,0.2233346280563936,0.008601892305476132,-0.003430894028849026,-0.000175275417859666,0.001494446769356728,-0.003376786829903722,-0.0002246603980893269,0.001070455531589687,-0.00854202639311552,XArbitraryZVertical,-0.002184021465731687,0.004082979388663928,0.1114268577262463,0.9937618500962923,0.008601735346019268,0.003430887358263135,-0.9999571442604065,0,0,0,-1
2015-05-23 00:40:18.156,10,1432330817.124157,51.73552107536396,39.26751499999246,76.41223,0,-1,48,30,-9999,1432330818.145144,14.81323623657227,-11.15434265136719,-43.97763824462891,243.5049743652344,234.0747528076172,25,920758.0624645418,0.0076141357421875,0.004364013671875,-1.007354736328125,920758.0582735417,-0.08596098103335964,0.09001883958631338,-0.009154882563256389,920758.0474395417,0.2233180859748213,0.008634882956558329,-0.00344127657079339,0.002201925963163376,0.003910581115633249,-0.00211099348962307,-0.0005170487565919757,0.002158705843612552,-0.009717273525893688,XArbitraryZVertical,-0.002190984464462146,0.004098811411899815,0.1114185789697735,0.9937626978270238,0.008634724654257298,0.003441269742324948,-0.9999567866325378,0,0,0,-1
