loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-04-09 17:44:54.417,11,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.402424,-57.01910400390625,23.08419799804688,-45.30424499511719,217.3633117675781,206.6399841308594,26,619819.4031526668,0.0692901611328125,-0.0099639892578125,-1.0086669921875,619819.4012416668,0.4801303939699165,0.1222105982109732,-0.2695419960363368,619819.3795816667,2.520140005625177,0.06031022140225083,0.1120793888768744,0.498911052942276,-0.0763053372502327,-0.2498745918273926,0.02891066111624241,0.1164835542440414,-0.1435332894325256,XArbitraryZVertical,-0.011544221225421,0.06250794843758639,0.9507012637642424,0.3035236307365601,0.05989548936486244,-0.1118448823690414,-0.9919189810752869,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.436,12,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.402424,-57.01910400390625,23.08419799804688,-45.30424499511719,217.3633117675781,206.6399841308594,26,619819.4226236667,0.0186309814453125,-0.0032196044921875,-0.910858154296875,619819.4229166667,0.3378233158570964,0.2877420389259383,-0.3517742852274765,619819.4012416668,2.513874511376128,0.06094860306109583,0.123780401185125,0.5615037679672241,0.03335470333695412,-0.2602748274803162,0.01529978401958942,0.119146317243576,-0.08093525469303131,XArbitraryZVertical,-0.00983924434879976,0.06819083871342044,0.9494692265781023,0.3062048114700253,0.06044484674930573,-0.1234645545482635,-0.9905064105987549,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.456,13,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.440707,-57.25863647460938,22.50244140625,-45.00469589233398,218.0370483398438,207.313720703125,26,619819.4420936668,-0.0606689453125,-0.023651123046875,-0.850067138671875,619819.4229166667,0.3378233158570964,0.2877420389259383,-0.3517742852274765,619819.4229166667,2.506646186005751,0.06475674778906378,0.1340127156632045,0.4191962480545044,0.1988866329193115,-0.3425071537494659,-0.04550029709935188,0.1303923428058624,0.07809837907552719,XArbitraryZVertical,-0.009795371753300496,0.07365991663588216,0.9480750955845272,0.3092440468397216,0.06413127481937408,-0.1336119472980499,-0.9889565110206604,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.480,14,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.440707,-57.25863647460938,22.50244140625,-45.00469589233398,218.0370483398438,207.313720703125,26,619819.4615626667,-0.1632080078125,-0.053192138671875,-0.806243896484375,619819.4445846668,-0.02689260068762015,0.365972928579234,-0.4646763364802957,619819.4445846668,2.497323750157967,0.07172952258284189,0.1377772156261175,0.05447997897863388,0.277117908000946,-0.4554092288017273,-0.1316578239202499,0.1136906147003174,0.1379094868898392,XArbitraryZVertical,-0.01215365888545102,0.07657657825984071,0.9464848153940388,0.3132966812244132,0.07098888605833054,-0.1373417377471924,-0.987976610660553,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.495,15,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.480331,-56.64266967773438,21.40737152099609,-46.00319671630859,218.8293609619141,208.1060333251953,26,619819.4810336668,-0.211761474609375,-0.0748138427734375,-0.7989654541015625,619819.4662826667,-0.2640851789627645,0.3505393774300067,-0.6333005061691699,619819.4662826667,2.485309344040652,0.07938801807297929,0.1345200690175906,-0.1827129423618317,0.2616847455501556,-0.6240334510803223,-0.2417962104082108,0.08092259615659714,0.1816007941961288,XArbitraryZVertical,-0.0158377865243283,0.07633360354506749,0.9446180148552331,0.318777589392356,0.07858820259571075,-0.1341147273778915,-0.987844705581665,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.514,16,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.480331,-56.64266967773438,21.40737152099609,-46.00319671630859,218.8293609619141,208.1060333251953,26,619819.5005026667,-0.216033935546875,-0.0587158203125,-0.865570068359375,619819.4879496667,-0.4284775856795027,0.1332312914339391,-0.7452566026027929,619819.4879496667,2.470440614067631,0.0840701511700096,0.1270246249579333,-0.3471056222915649,0.04437694326043129,-0.7359895706176758,-0.2950561046600342,0.0518694631755352,0.1894744038581848,XArbitraryZVertical,-0.01871578721144272,0.07368712075499002,0.9423629526130417,0.3258404411461757,0.08329461514949799,-0.126683309674263,-0.9884398579597473,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.534,17,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.52028,-56.88221740722656,21.03094482421875,-46.10304641723633,219.7970581054688,209.07373046875,26,619819.5199736668,-0.1923675537109375,-0.0138397216796875,-0.977996826171875,619819.5096156667,-0.4649157546622938,0.01663943049081508,-0.6350736388229447,619819.5096156667,2.456374720236052,0.08491638810445659,0.117349095388333,-0.3835441470146179,-0.07221454381942749,-0.6258066892623901,-0.300264984369278,0.05836412683129311,0.123973973095417,XArbitraryZVertical,-0.02022737965834721,0.06941780303978469,0.9402493632444761,0.3327208389200363,0.08423106372356415,-0.1170799508690834,-0.9895440340042114,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.559,18,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.52028,-56.88221740722656,21.03094482421875,-46.10304641723633,219.7970581054688,209.07373046875,26,619819.5394436667,-0.0988311767578125,0.02606201171875,-0.991943359375,619819.5312846667,-0.2396059348549741,-0.05946146292263518,-0.4830420279897001,619819.5096156667,2.456374720236052,0.08491638810445659,0.117349095388333,-0.3835441470146179,-0.07221454381942749,-0.6258066892623901,-0.300264984369278,0.05836412683129311,0.123973973095417,XArbitraryZVertical,-0.02022737965834721,0.06941780303978469,0.9402493632444761,0.3327208389200363,0.08423106372356415,-0.1170799508690834,-0.9895440340042114,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.573,19,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.559513,-57.29287719726562,20.89406204223633,-46.43587875366211,221.4075775146484,210.6842498779297,26,619819.5588846667,0.0117340087890625,0.0191650390625,-1.020492553710938,619819.5529526667,-0.03235527671559068,-0.1153002278144356,-0.399047791421364,619819.5312846667,2.445388826420912,0.08354105370817265,0.1108304610742265,-0.1582347601652145,-0.1483149528503418,-0.4737751185894012,-0.2418980151414871,0.1241992861032486,-0.0007972174789756536,XArbitraryZVertical,-0.02031676789697305,0.06624196809397678,0.9385491723390923,0.3381193305726115,0.08293195068836212,-0.1106037050485611,-0.9903984665870667,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.592,20,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.559513,-57.29287719726562,20.89406204223633,-46.43587875366211,221.4075775146484,210.6842498779297,26,619819.5783686667,0.049346923828125,-0.044189453125,-1.0404052734375,619819.5746196667,-0.06056667477501806,-0.1851043431465025,-0.3660166044211113,619819.5529526667,2.436404016465771,0.0805426591812001,0.1099272748873528,0.04901554062962532,-0.2041533291339874,-0.3897809088230133,-0.1139513030648232,0.1404372155666351,-0.006374249700456858,XArbitraryZVertical,-0.0187707050639347,0.06539679621756191,0.9370667871036702,0.3424569406262561,0.07996997982263565,-0.1097060143947601,-0.9907418489456177,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.612,21,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.599365,-57.73774719238281,20.10698318481445,-46.33603286743164,222.5782470703125,211.8549194335938,26,619819.5978236668,0.0421905517578125,-0.1265411376953125,-0.96990966796875,619819.5963086667,-0.1537935582104409,-0.1817346454192252,-0.3649817000215065,619819.5746196667,2.428368712699888,0.07600478927484326,0.1102387163474868,0.02080387622117996,-0.2739571630954742,-0.3567497432231903,-0.04254225268959999,0.1052090525627136,-0.05180152505636215,XArbitraryZVertical,-0.01633021642204699,0.06483144993123219,0.9357169799803814,0.3463581102093995,0.07547071576118469,-0.1100155711174011,-0.9910604357719421,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.640,22,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.619538,-57.49819946289062,20.00432205200195,-46.10305023193359,223.0538940429688,212.33056640625,26,619819.6172936667,0.019683837890625,-0.1755828857421875,-0.879608154296875,619819.6179856667,-0.1882367532206537,-0.1241634942383283,-0.4136014341464291,619819.5963086667,2.420803082767409,0.07088639331506241,0.1088682635658373,-0.07242336124181747,-0.2705870866775513,-0.3557148873806,-0.01796326786279678,0.02527931146323681,-0.02344672568142414,XArbitraryZVertical,-0.01393586071363863,0.06335772410779314,0.9344647175957957,0.350096104163798,0.07040772587060928,-0.108653336763382,-0.9915831685066223,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.651,23,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.619538,-57.49819946289062,20.00432205200195,-46.10305023193359,223.0538940429688,212.33056640625,26,619819.6367636668,-0.007904052734375,-0.199554443359375,-0.8321685791015625,619819.6179856667,-0.1882367532206537,-0.1241634942383283,-0.4136014341464291,619819.5963086667,2.420803082767409,0.07088639331506241,0.1088682635658373,-0.07242336124181747,-0.2705870866775513,-0.3557148873806,-0.01796326786279678,0.02527931146323681,-0.02344672568142414,XArbitraryZVertical,-0.01393586071363863,0.06335772410779314,0.9344647175957957,0.350096104163798,0.07040772587060928,-0.108653336763382,-0.9915831685066223,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.670,24,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.658869,-57.42976379394531,19.662109375,-45.90334701538086,223.7562866210938,213.032958984375,26,619819.6562346667,-0.049835205078125,-0.1960296630859375,-0.84210205078125,619819.6396526668,-0.1424769877903672,-0.003818440370955612,-0.4702609852861919,619819.6396526668,2.403032201858755,0.06453825352215686,0.1036359341112576,-0.06110758706927299,-0.09267000108957291,-0.4609942436218262,-0.07205148041248322,-0.09610392153263092,0.1603953242301941,XArbitraryZVertical,-0.01136287488569482,0.0599077166521751,0.9314539310295139,0.3587137088675709,0.06414742767810822,-0.1034505218267441,-0.9925639033317566,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.690,25,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.658869,-57.42976379394531,19.662109375,-45.90334701538086,223.7562866210938,213.032958984375,26,619819.6757206667,-0.0665130615234375,-0.19146728515625,-0.8863677978515625,619819.6613206667,-0.117298663896431,0.1851592042649581,-0.487942777027664,619819.6613206667,2.392744515172743,0.06599847206726805,0.1020305103216103,-0.0359296090900898,0.09630803018808365,-0.4786761105060577,-0.1154427900910378,-0.09417608380317688,0.1505315601825714,XArbitraryZVertical,-0.01202757428875485,0.05948554416277952,0.9296168325990274,0.3634960137896237,0.06560758501291275,-0.1018535792827606,-0.9926336407661438,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.722,26,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.698318,-57.19021606445312,19.83321380615234,-45.5372314453125,224.8534698486328,214.1301422119141,26,619819.6951746667,-0.046112060546875,-0.2042694091796875,-0.9182891845703125,619819.6829876667,-0.08028498580207376,0.2900310258828614,-0.4563230654051532,619819.6829876667,2.382713661779301,0.07077911291232744,0.1009820014991073,0.001083805458620191,0.2011801302433014,-0.4470564126968384,-0.1368728131055832,-0.0906568244099617,0.1060468107461929,XArbitraryZVertical,-0.01414142606339882,0.05993926855646924,0.9277692010436119,0.3680375167679438,0.07035975903272629,-0.1008104607462883,-0.9924145936965942,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.729,27,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.698318,-57.19021606445312,19.83321380615234,-45.5372314453125,224.8534698486328,214.1301422119141,26,619819.7146316667,-0.0169525146484375,-0.2086029052734375,-0.9608306884765625,619819.7046856667,-0.0457728149196279,0.2879510970715095,-0.349103400970236,619819.7046856667,2.374338794864078,0.07596099999663025,0.1009188450840101,0.03559562191367149,0.1991005837917328,-0.3398367762565613,-0.1216139122843742,-0.1035217791795731,0.07375384867191315,XArbitraryZVertical,-0.01630189720027481,0.06093217661850997,0.9261818692398527,0.3717642574153446,0.07550185173749924,-0.1007476300001144,-0.9920430183410645,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:54.748,28,1428590693.835666,51.7354522180294,39.26752061586759,94.6236,0.18,351.5625,8,10,-9999,1428590694.739341,-57.39553833007812,20.10698318481445,-45.47066497802734,225.0285034179688,214.30517578125,26,619819.7341166667,0.010650634765625,-0.2014312744140625,-1.029388427734375,619819.7263536667,-0.02852804791303781,0.2871497518995047,-0.1875685661031528,619819.7046856667,2.374338794864078,0.07596099999663025,0.1009188450840101,0.03559562191367149,0.1991005837917328,-0.3398367762565613,-0.1216139122843742,-0.1035217791795731,0.07375384867191315,XArbitraryZVertical,-0.01630189720027481,0.06093217661850997,0.9261818692398527,0.3717642574153446,0.07550185173749924,-0.1007476300001144,-0.9920430183410645,0,0,0,-1,619816.4814166666,walking,0,2015-04-09 17:44:51.490,2015-04-09 17:44:16.556,22,16.6913,-1,-1,2015-04-09 17:44:54.038,192.168.1.24,100.109.58.95,5,0
