loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-04-09 17:44:38.981,220,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590678.969266,48.92504501342773,619803.9665826251,0.0639801025390625,-0.19366455078125,-1.002761840820312,619803.969959625,-0.1242902607062161,-0.04520209949802392,-0.1574213162473468
2015-04-09 17:44:39.000,221,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590678.969266,48.92504501342773,619803.9860496251,0.064849853515625,-0.220947265625,-1.020782470703125,619803.991622625,-0.1961604564119664,-0.08636018888076251,-0.1806302325151694
2015-04-09 17:44:39.020,222,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.009176,49.098388671875,619804.005519625,0.035614013671875,-0.2303619384765625,-1.041839599609375,619803.991622625,-0.1961604564119664,-0.08636018888076251,-0.1806302325151694
2015-04-09 17:44:39.038,223,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.009176,49.098388671875,619804.0249596251,0.02044677734375,-0.2501373291015625,-1.0550537109375,619804.013297625,-0.1663282585131168,-0.1129172312710327,-0.2519105380394672
2015-04-09 17:44:39.059,224,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.048575,49.66393280029297,619804.0444336251,-4.57763671875e-05,-0.21502685546875,-1.09942626953125,619804.0349876251,-0.2377603642195492,-0.1238572307129692,-0.2166928957842593
2015-04-09 17:44:39.078,225,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.069606,49.43373870849609,619804.063903625,-0.015167236328125,-0.180084228515625,-1.147659301757812,619804.056659625,-0.5885146587495254,0.03766854940640777,-0.2317834317850843
2015-04-09 17:44:39.098,226,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.069606,49.43373870849609,619804.0833746251,-0.050628662109375,-0.2706451416015625,-1.143829345703125,619804.0783276251,-0.9575259878164307,-0.01882402153300708,-0.3081133570522814
2015-04-09 17:44:39.123,227,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.108443,49.29742050170898,619804.102844625,0.0139617919921875,-0.16015625,-1.159591674804688,619804.0999946251,-0.7647999439462304,0.03826163538116842,-0.2999350556607571
2015-04-09 17:44:39.137,228,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.108443,49.29742050170898,619804.1223146251,0.0792388916015625,-0.0604705810546875,-1.22711181640625,619804.1216706251,-0.3285254215433028,0.07909561805924437,-0.3087919304980336
2015-04-09 17:44:39.156,229,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.1477,49.68209457397461,619804.141784625,0.0394134521484375,0.0134429931640625,-1.318756103515625,619804.143360625,0.3748673539878806,0.05444912743499705,-0.3104225840334892
2015-04-09 17:44:39.175,230,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.1477,49.68209457397461,619804.1612546251,0.04278564453125,0.136505126953125,-1.306320190429688,619804.165027625,0.8532001142219936,0.1809412897304906,-0.2743804271047928
2015-04-09 17:44:39.202,231,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.187164,50.4569091796875,619804.180724625,0.0384063720703125,0.185760498046875,-1.252365112304688,619804.1866956251,0.685298992769076,0.2442875057352244,-0.2752661944833531
2015-04-09 17:44:39.215,232,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.187164,50.4569091796875,619804.2001656251,-0.0328521728515625,0.103424072265625,-1.116867065429688,619804.1866956251,0.685298992769076,0.2442875057352244,-0.2752661944833531
2015-04-09 17:44:39.234,233,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.227057,50.16352081298828,619804.219634625,-0.0781402587890625,0.0278167724609375,-0.9101409912109375,619804.208371625,0.11228979051821,0.1715163626327002,-0.3972477608405795
2015-04-09 17:44:39.253,234,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.227057,50.16352081298828,619804.239113625,-0.102691650390625,-0.005126953125,-0.77374267578125,619804.230030625,-0.3750396605104087,0.05909687616940334,-0.5897551591852842
2015-04-09 17:44:39.280,235,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.266453,50.82191848754883,619804.258574625,-0.138092041015625,-0.01507568359375,-0.7752838134765625,619804.251697625,-0.4914517580799524,-0.04496348026435282,-0.7050319511821271
2015-04-09 17:44:39.292,236,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.266453,50.82191848754883,619804.2780466251,-0.148773193359375,0.011993408203125,-0.8661956787109375,619804.2733956251,-0.3154469037460326,-0.09976973760152949,-0.6615209589763035
2015-04-09 17:44:39.312,237,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.306086,52.11698150634766,619804.297516625,-0.1027984619140625,0.0345306396484375,-0.949798583984375,619804.2950636251,-0.1143002108251108,-0.1048726205662303,-0.4851006515123314
2015-04-09 17:44:39.331,238,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.326233,52.44972229003906,619804.3169856251,-0.03936767578125,0.0300750732421875,-0.9951324462890625,619804.316730625,-0.01783465718804264,-0.0006370281327469538,-0.2670522067332217
2015-04-09 17:44:39.367,239,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.326233,52.44972229003906,619804.336459625,0.0236053466796875,0.0050811767578125,-0.96783447265625,619804.338398625,-0.02329866479655822,0.05989502554810008,-0.09936440448361944
2015-04-09 17:44:39.370,240,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.366794,52.87913131713867,619804.3559256251,0.0789794921875,-0.030120849609375,-0.906280517578125,619804.360065625,0.01577470208486635,0.1337969468494719,0.07515680280701717
