-64439.4569157,-249914.062908,74607.8570974
-65076.6201621,-250819.347838,75173.3944662
-65340.003987,-251188.785,75401.1528211
-65576.5945526,-251488.225645,75594.2518126
-66122.4043047,-252075.971689,75940.8548298
-66455.2507236,-252462.384981,76129.6412968
-67012.8177653,-253073.390352,76347.8138584
-67365.7131135,-253458.200583,76472.8850537
-67763.708697,-253891.889855,76587.84589
-68201.2164704,-254372.906858,76719.6118347
-68635.1618172,-254858.522264,76874.2466513
-69533.8192526,-255926.798029,77350.4270645
-69705.1673243,-256129.048699,77437.8279571
-69955.7386037,-256438.816151,77583.2310351
-70386.9532995,-257020.744755,77882.8091987
-70690.3029728,-257450.996163,78102.0054546
-71078.5882473,-258064.478881,78395.1641224
-71404.4909276,-258633.07033,78634.2558104
-71710.2068443,-259204.835333,78818.7927974
-72397.8314601,-260659.754091,78945.2651943
-72601.0653168,-261079.218628,79002.4473705
-72865.9079891,-261623.872844,79060.3006611
-72895.2321399,-261684.19954,79067.4030403
-73098.4276802,-262110.16567,79116.0521838
-73388.4969616,-262730.025811,79201.1467632
-73704.0446252,-263423.960807,79306.5034724
-73989.4792529,-264068.913521,79414.1963944
-74272.5353462,-264735.481072,79527.5864234
-74565.25211,-265520.321253,79674.471674
-74791.1559601,-266181.521557,79795.9875818
-75026.9827551,-266938.372422,79936.2647901
-75370.6567277,-268223.689593,80202.8747202
-75502.9992073,-268716.101553,80319.6464243
-75704.2090032,-269492.730541,80552.1421555
-75906.158409,-270295.973206,80848.324225
-76127.8816427,-271204.642978,81264.1809411
-76363.5042694,-272213.742911,81862.6064204
-76560.4167125,-273045.906661,82412.8310726
-76792.8709992,-273981.606465,83093.8204682
-77145.0773151,-275220.161012,84115.7771456
-77370.2598984,-275981.500784,84753.1762065
-77871.2126975,-277502.354644,86089.570094
-78093.0979498,-278165.487159,86659.1497276
-78317.7849719,-278829.932829,87177.8648785
-78632.8561566,-279782.182083,87812.3286863
-78895.9444747,-280637.578556,88302.373628
-79174.3187217,-281683.962373,88771.8127704
-79393.8790043,-282634.302206,89118.5578401
-79577.1479595,-283493.080011,89382.0959371
-79781.0031409,-284549.432912,89656.5300615
-79946.8317871,-285411.186034,89877.6525209
-80168.3008206,-286472.517719,90206.477073
-80448.5429957,-287728.67885,90653.0151488
-80582.4262026,-288306.873299,90863.691488
-80856.2223283,-289368.005318,91295.1193776
-81118.2414284,-290328.29488,91699.0530066
-81388.80611,-291278.585083,92097.8786125
-81669.2718356,-292225.855774,92481.508658
-81982.8318072,-293266.534697,92877.1643026
-82195.8870518,-294016.817978,93154.83108
-82434.6329422,-294944.974535,93487.1739709
-82652.5354497,-295956.845594,93845.0174364
-82825.4272768,-297044.308647,94232.6902793
-82924.1471377,-297763.486633,94491.4815231
-83025.2140716,-298749.571476,94851.2607855
-83100.5409801,-299471.965935,95120.1228148
-83262.7301106,-300651.188035,95577.341623
-83404.8542382,-301379.771059,95876.5635684
-84354.2783784,-303911.98928,96885.7521897
-84481.9265364,-304297.379605,97036.6310152
-84545.6936392,-304490.132444,97112.3513728
-84771.1024393,-305173.976064,97375.7828317
-85049.5688751,-306064.137045,97719.6554629
-85396.2266654,-307168.320898,98178.277652
-85746.6993747,-308162.920944,98660.1618117
-86090.4952147,-309052.569793,99142.1089651
-86741.6425087,-310402.88581,100038.034472
-87083.5973329,-311068.933417,100502.804668
-87651.8676775,-311990.159089,101211.176067
-88277.5553297,-312896.169162,101923.214677
-89022.8457342,-313877.498427,102665.071691
-89697.0293369,-314750.159395,103171.784887
-90300.960346,-315502.82816,103523.28707
-91273.6063348,-316613.460189,103711.34888
-91669.0859867,-317102.765886,103750.018129
-92145.9016042,-317807.327294,103583.389967
-92662.3913151,-318571.81634,103302.594384
-93174.2699443,-319254.685521,103077.990816
-93861.9812545,-320098.894706,102837.550742
-94874.8210469,-321231.418661,102638.569415
-95416.1920948,-321843.135214,102546.74125
-96398.3416521,-322961.79393,102529.317786
-97073.525691,-323740.190676,102573.600582
-98585.8527295,-325518.359901,103152.730451
-99053.0366064,-326071.423123,103329.114162
-99906.8751854,-327121.127569,103784.475524
-101037.288998,-328703.244159,104661.107118
-101705.475642,-329677.702111,105221.148606
-102473.261702,-330912.234797,105959.841642
-103171.808043,-332155.110166,106683.138941
-103657.423581,-333272.085078,107353.030148
-104095.593021,-334662.216381,108190.186176
-104386.414419,-335818.618008,108889.726796
-104663.504266,-337781.868196,110120.758321
-104774.175475,-338593.790762,110573.868837
-104928.773021,-339794.525947,111159.068072
-105096.783745,-341303.435428,111812.127874
-105242.223417,-342743.922032,112379.143491
-105530.822133,-344178.449132,112963.22806
-105865.168092,-345283.321628,113454.80467
-106301.867011,-346340.771111,113982.20807
-106973.019097,-347577.519089,114691.784186
-107652.29372,-348869.474988,115682.898283
-108143.115132,-349923.537049,116584.004195
-108456.224799,-350786.801763,117447.716132
-108616.655185,-351848.394147,118617.686676
-108539.831377,-353552.727028,120231.945481
-108384.89193,-354746.81221,121251.551016
-107986.003579,-356347.828579,122413.377943
-106128.044118,-360301.660277,123153.158767
-105920.909221,-360800.087634,123296.712561
-105560.505667,-361615.942888,123398.902793
-105069.941293,-362727.730218,123307.444474
-104416.265258,-364190.082991,123185.945703
-103709.739104,-365797.133563,123245.812023
-103273.025405,-366839.663046,123421.992188
-102773.217588,-368221.080433,123987.753113
-102425.520035,-369634.587889,124664.304148
-102210.69852,-370782.669013,125304.458056
-102069.537753,-372052.530955,126077.047963
-101964.056552,-373296.560995,126879.463177
-101827.217224,-374593.512214,127819.021284
-101686.884321,-376220.484754,129332.614077
-101651.334209,-376770.231474,129825.978578
-101671.931111,-377953.106806,130888.370909
-101718.76913,-378809.134904,131618.901805
-101865.477991,-380094.611758,132708.340955
-101990.637062,-380969.315135,133422.738825
-102259.470536,-382240.986531,134316.284853
-102702.82317,-383722.963477,135235.575396
-102990.591905,-384604.301481,135768.707881
-103516.159536,-385974.615384,136581.88949
-103939.789335,-387350.962938,137312.419294
-104165.634098,-388356.276624,137790.116948
-104300.359867,-389323.366731,138274.857575
-104366.931031,-390350.157294,138867.044029
-104388.168775,-391286.221073,139621.471852
-104358.583033,-392153.151098,140482.325346
-104252.329707,-392971.286351,141362.814135
-104086.23452,-393679.143695,142125.398951
-103753.973506,-394445.080174,142585.431099
-103275.661524,-395271.599952,142720.647528
-102757.486665,-396082.327779,142636.933066
-102276.99483,-396830.699481,142552.095501
-101874.465225,-397575.24736,142688.472069
-101517.562802,-398378.550296,143068.316331
-101195.708177,-399436.684061,143996.850148
-100937.809444,-400440.330696,145189.164927
-100704.12651,-401366.938314,146365.286358
-99706.338844,-406005.724793,153039.52248
-99706.338844,-406005.724793,153039.52248
-99680.0638825,-406111.490757,153177.85532
-99680.0638825,-406111.490757,153177.85532
-99358.9422746,-407077.653267,154064.578992
-99136.9563451,-407717.909635,154605.765297
-98860.559396,-408794.315746,155492.544593
-98713.3379143,-410132.464391,156732.854776
-98688.0761935,-411045.211125,157669.661876
-98872.4744173,-412343.462212,159284.561437
-101048.133218,-415177.262596,165125.398635
-101272.941223,-415539.227317,165806.841269
-101775.26596,-416250.151087,167250.545404
-102476.037941,-417192.215557,169212.736899
-103398.395085,-418641.950903,171737.127336
-104155.403838,-420041.974527,173911.335726
-104781.815171,-421518.608732,175938.900902
-100200.137635,-427312.454221,181999.542862
-99050.5645947,-428975.901176,184152.570632
-98120.939523,-430203.522673,185812.472206
-97145.552695,-431412.044011,187503.703561
-95736.1388923,-433173.542226,189993.263243
-95105.1018169,-434186.207693,191346.576917
-94408.3714041,-435751.78418,193283.153654
-93825.4213493,-437584.62786,195386.555517
-93412.5314518,-439140.753581,197097.308354
-92897.8151672,-440893.463022,199029.652514
-92028.6296276,-443362.998096,201857.719939
-91635.6489552,-444409.139809,203080.641693
-90602.5113639,-446485.051858,205788.711935
-90032.2688443,-447579.669039,207224.643559
-88934.0619158,-449352.621149,209571.288152
-87824.9632539,-450919.331454,211595.147632
-87085.6872967,-451882.024189,212808.434113
-85690.2658765,-453593.66493,214806.28273
-84893.8133882,-454677.347953,216012.210157
-84109.3569498,-455946.995825,217319.08215
-83408.823675,-457489.500275,218809.277033
-82779.5843341,-459138.356454,220377.531306
-82104.7149383,-461096.489483,222252.50437
-81512.3626783,-462770.279682,223874.6781
-80357.9174481,-465313.260926,226433.001896
-79449.1527441,-467073.372322,228209.837497
-78543.8638137,-468611.762079,229768.815107
-76806.3193277,-471014.635903,232194.143522
-75861.4554599,-472294.569935,233471.911668
-74105.6834807,-474412.436732,235589.393161
-72757.174018,-475966.950481,237169.579319
-71086.7298007,-477800.663289,239091.645236
-69773.9737016,-479282.047196,240644.3159
-68358.1020339,-480920.777516,242360.277541
-66640.0833189,-483047.178722,244593.084903
-65664.9340632,-484403.636653,245935.629139
-64635.7866712,-485952.766965,247404.634789
-63389.3730992,-488019.320843,249317.48292
-62597.1672171,-489398.062243,250604.020306
-61404.4679405,-491594.280878,252802.672449
-60772.2299318,-492777.503246,253997.17925
-59094.5494364,-496310.418463,257865.587086
-58927.9635052,-496646.543718,258225.293809
-58511.2156569,-497484.325514,259124.970987
-57664.6855422,-499189.099029,260946.434994
-56700.935972,-501091.66021,262970.882445
-55893.3384218,-502671.104513,264628.433696
-54696.9626167,-504815.860937,266847.474959
-53658.5633133,-506644.443318,268708.345895
-52710.7386712,-508351.59269,270386.590847
-51036.1865414,-511332.45786,273083.309454
-50462.1762313,-512283.600872,273977.451088
-49147.0312058,-514251.016145,275928.15246
-48124.3419275,-515830.006674,277539.237275
-47095.3278836,-517830.412494,279512.855647
-46327.1436345,-519480.080505,281109.144533
-45534.4703389,-521333.915863,282861.167487
-44568.0915889,-523594.276494,284990.744777
-43857.9099984,-525114.903437,286465.560778
-42880.4963037,-527016.423725,288385.551545
-41725.4129983,-529093.776221,290577.692967
-40326.524248,-531630.694248,293225.966298
-39583.6255829,-533013.760232,294633.186889
-38033.1761378,-536066.611134,297534.420654
-37414.4465304,-537272.264159,298681.871362
-36488.3739389,-539019.392129,300343.930002
-35444.292017,-540874.306305,302155.781176
-34173.2325556,-543032.992057,304299.916355
-33431.6489912,-544295.989635,305543.013833
-32272.015526,-546303.534125,307451.777964
-31298.0163663,-547944.036419,309012.263139
-30204.2305583,-549787.37255,310748.880406
-29029.0216612,-551852.800826,312657.239282
-27993.2429612,-553781.241281,314400.197749
-26935.3383613,-555708.786608,316152.239106
-25824.873455,-557625.272887,317913.079062
-24769.7931394,-559349.585817,319513.397376
-23369.0322044,-561445.943879,321491.534816
-21909.5667224,-563568.749722,323451.72482
-20837.1436717,-565112.260602,324859.704952
-19508.6406629,-567019.471577,326591.910226
-18185.7957809,-569159.578202,328524.412388
-16871.4909203,-571516.385574,330663.949674
-16119.2778728,-572890.518499,331918.223784
-14814.0508386,-575457.470068,334268.265147
-13938.3975332,-577251.418039,335944.310709
-13220.8236418,-578895.066782,337471.242119
-12367.2307431,-581274.560731,339670.420764
-11671.1391901,-583478.109348,341748.641044
-11059.1561301,-585620.99632,343938.741571
-10470.0234727,-587687.772768,346168.163764
-9919.75735286,-589485.956897,348165.787581
-7126.37406932,-594338.036058,353694.818581
-6961.19933812,-594676.054251,354074.526471
-5202.73759849,-597344.625771,356984.027495
-4312.15410846,-598663.061348,358396.152972
-4214.98148874,-598811.711973,358556.359095
-4117.97988995,-598960.599245,358715.61706
-3457.28926971,-600050.675983,359779.669971
-2563.46745911,-601772.335533,361262.413749
-1663.75323142,-603777.847578,362799.596928
-723.316281419,-605933.444098,364421.320376
309.841191078,-608117.553917,366163.539998
1475.78514357,-610271.227329,368063.065006
2748.72443607,-612389.825591,370121.761739
4557.07958759,-614999.816146,372953.637624
5539.18934538,-616367.61627,374451.870545
7838.3405905,-619195.018616,377712.118809
9149.21953339,-620908.525886,379652.580539
9783.85220534,-621759.342994,380618.531706
10798.003455,-623250.061817,382333.087757
11850.1516157,-625116.188364,384543.502339
12752.7067686,-627024.066914,386819.457644
13359.7196545,-628427.040764,388503.521814
14078.6804628,-630402.921603,390892.731829
14768.3098983,-632380.044271,393270.555917
15298.0632761,-633793.797871,394963.262152
16371.2535363,-635960.209906,397565.409221
17232.9349378,-637422.64328,399308.11086
18272.0072101,-638892.442085,400911.533497
19752.4158057,-640698.537241,402738.885094
21060.7319745,-642189.185912,404201.303159
22824.1431306,-644033.083177,405893.078396
24404.4028841,-645761.764169,407369.051127
26170.5996735,-647911.674874,409159.625728
27258.320728,-649349.43004,410409.338848
28438.8449042,-651119.424583,412065.909925
29443.4528454,-652784.226557,413829.379022
30234.0145619,-654231.973525,415478.303386
31033.2854593,-655928.529772,417554.464817
31809.0824177,-657602.950092,419565.027307
32437.6921809,-658986.593552,421183.266148
33212.0223096,-660719.163389,423130.588409
33876.0129659,-662154.835681,424713.920047
35754.4047512,-665573.682206,428617.917058
36014.6575139,-666058.186765,429172.198719
36664.6059781,-667190.913272,430489.949122
37557.4455916,-668660.748185,432211.876355
38647.2787319,-670302.895559,434133.764375
39659.2272842,-671815.625691,435874.423839
41148.6672777,-674089.864805,438380.956508
42049.8865855,-675498.493039,439908.082099
45183.849935,-680741.7292,445348.658822
45504.4891875,-681263.778686,445900.549248
45824.9429341,-681782.387222,446452.383172
46459.1049924,-682815.998585,447564.276999
47565.2558532,-684749.09415,449642.322589
48158.5733008,-685800.468798,450778.703064
49009.0233538,-687376.082132,452493.783135
49904.6704348,-689128.000695,454409.294097
50873.8179203,-691267.680097,456734.67244
51582.50305,-692884.672588,458489.045573
52430.4630962,-694846.111034,460638.203206
53140.0269774,-696433.51157,462419.439693
54044.6654681,-698353.092365,464626.912728
54899.5880129,-700083.419331,466633.485102
55699.3931152,-701622.353629,468417.59302
56879.7083143,-703603.132833,470704.200098
57915.2829435,-705233.190471,472578.407034
58764.1105928,-706529.511042,474050.757613
59851.5571406,-708130.363526,475836.002146
60935.7718954,-709749.365547,477571.080645
62125.7086552,-711556.507997,479411.224262
63521.494579,-713756.3063,481512.77933
64163.8849588,-714784.850087,482484.200414
65295.7295743,-716776.483214,484317.577476
66203.6075829,-718434.126798,485850.301134
67915.4062864,-721654.832723,488913.948868
68526.185716,-722776.008214,490020.66177
69331.9055658,-724263.093037,491542.267035
70219.0462813,-725917.915207,493287.834
71284.7029793,-727891.827944,495448.384267
72245.9168925,-729646.248336,497375.678762
73293.6845102,-731552.718947,499443.934569
74150.6246823,-733092.501913,501096.27972
75104.5842899,-734769.719438,502858.505321
75968.7776915,-736252.186624,504352.978753
77048.9463701,-738026.471671,506065.666659
78251.0278784,-739943.401112,507826.713965
78955.3919477,-741067.072862,508855.681551
80209.7747023,-743037.80533,510722.227132
81061.1065937,-744369.167894,512020.591814
82280.7140223,-746254.845725,513963.348767
83427.4805523,-747996.720848,515847.281248
84487.6450461,-749574.623626,517626.285495
85817.498568,-751533.702626,519870.324724
87152.3621839,-753514.494988,522121.327382
88227.1633931,-755112.75433,523888.350997
89645.9462311,-757227.961988,526152.877529
90584.8185402,-758636.706845,527638.630641
91722.5885156,-760392.49802,529452.729055
94980.6284849,-765932.55849,534907.272628
95297.5256017,-766453.935378,535428.264352
96035.3732173,-767666.804256,536633.212681
96246.2313671,-768013.648761,536978.39014
96774.3734781,-768882.96041,537841.520392
97726.6106514,-770441.711505,539399.568473
98769.8331061,-772155.793968,541141.457195
99872.7706455,-774014.192117,543059.388199
100819.696123,-775677.575808,544766.171702
101717.48127,-777314.751707,546438.300444
102652.955577,-779084.234291,548241.47265
103469.433273,-780673.120824,549857.093662
104366.162119,-782392.399155,551632.63555
105028.219245,-783642.76776,552924.687216
106050.20934,-785512.066191,554890.072195
106754.071609,-786758.242017,556225.822713
107771.003591,-788476.037041,558098.160094
108819.938826,-790195.302689,560007.72902
109783.258952,-791761.472755,561782.538085
110560.236243,-793027.149607,563217.391013
111547.048106,-794635.683984,565050.661324
112981.090512,-796934.343655,567681.361645
113705.257975,-798085.731239,568994.028262
114775.003981,-799747.147339,570839.536754
115867.38209,-801406.401514,572656.61197
116973.652093,-803064.692286,574452.0898
118569.389881,-805391.697546,576953.376357
119352.902482,-806568.907522,578217.723056
120432.54196,-808259.557,580038.955483
121259.520562,-809607.888545,581505.828783
122206.226143,-811281.855603,583358.847595
123090.112099,-813085.756991,585384.807334
123793.317469,-814705.004738,587224.386814
124361.235603,-816138.643523,588885.448063
124994.78298,-817979.178582,591121.156559
125434.237482,-819343.321235,592823.941063
125976.914765,-821276.689582,595336.757504
126302.54436,-822466.199672,596882.454643
126693.085652,-823798.874778,598586.158716
127114.856993,-825124.152165,600248.784513
127687.061721,-826724.393483,602204.449531
128372.882652,-828436.191576,604234.330851
128800.577271,-829425.795259,605387.349578
129556.918964,-830953.092369,607094.041269
130451.968393,-832594.259073,608852.912407
131067.625783,-833686.196919,610012.542481
132157.291542,-835445.732145,611891.412644
132848.434424,-836528.708477,613071.833276
133644.508322,-837761.229104,614446.56485
134533.351332,-839148.849672,616040.368926
135408.408888,-840529.890341,617707.690992
137060.020168,-843317.573518,621443.810159
137228.134221,-843595.583869,621806.766049
137744.627482,-844434.899823,622935.724074
138648.986445,-845854.257413,624890.169949
139679.412991,-847451.930642,627069.728446
140655.027998,-848931.967414,629058.536466
141555.089667,-850270.905738,630834.678121
142628.534815,-851910.055167,632966.337046
143634.311366,-853536.038239,635032.757237
144401.244643,-854853.610125,636698.963348
145234.235161,-856544.002006,638822.57589
145730.39446,-857648.663706,640211.489338
146238.181976,-859088.0132,642076.336265
146567.707935,-860214.978148,643581.122109
147103.916289,-861376.986016,644281.528155
147512.951833,-862692.238546,645168.029915
147787.867448,-863989.159635,646546.195694
148052.316495,-864874.243469,647587.986177
148495.903721,-866296.909125,649374.180582
148830.897586,-867264.115128,650623.156554
149616.733314,-869159.874624,653291.534865
149920.53755,-869912.665573,654358.802272
150405.631716,-871191.314837,656240.919776
150857.075484,-872484.436323,658153.013504
151264.118895,-873637.045507,659889.539785
151902.473318,-875327.462966,662356.27825
152248.835234,-876315.435059,663706.513318
152590.251489,-877316.887964,664982.01496
153098.052142,-878692.145987,666603.743294
153564.156336,-879815.815206,667890.317976
154190.598265,-881198.730351,669386.475953
154785.681044,-882450.113756,670738.357233
155466.26365,-883820.689358,672277.752216
156087.827786,-884933.70628,673621.384533
156845.416281,-886177.836723,675203.455357
157809.727091,-887698.35185,677208.439509
158546.98012,-888850.126122,678729.435747
159286.77525,-890033.87132,680195.712782
160035.430406,-891250.329886,681650.794823
160882.719597,-892627.702452,683257.840346
161950.665704,-894494.306951,685314.652682
162524.422402,-895500.416413,686421.180181
163332.876323,-896960.797246,687961.403642
164192.948683,-898583.460871,689587.208214
164869.00473,-899958.440118,690866.28548
165740.85236,-901868.632783,692512.374035
166380.882581,-903330.846878,693753.605414
167053.390488,-905007.802946,695190.419013
167667.067142,-906579.564758,696745.38998
168436.420153,-908795.719271,699152.721691
170005.364035,-915437.801501,707993.582597
170222.105222,-916266.337179,709045.718277
170547.365151,-917519.789093,710659.131094
170653.040129,-917935.942127,711193.214107
170887.895385,-918978.492478,712532.981776
171197.487972,-921293.993101,715335.777326
171399.386307,-922950.660086,717359.200161
171631.787606,-924973.63535,719884.525307
171920.949357,-927202.268525,722606.043414
172471.583586,-929265.707489,724875.204567
173269.97491,-931345.280655,727055.585079
174400.224494,-933572.469207,729306.903599
175394.674853,-935339.553151,731078.633856
176638.168321,-937595.165178,733391.481893
177435.529459,-939077.744041,734986.941177
178494.507578,-941239.52673,737538.348198
179303.321467,-943019.07804,739743.672858
179904.922147,-944442.425271,741506.060089
180680.717195,-946386.239931,743900.572153
181329.041752,-947970.692388,745798.306301
182236.65769,-950087.29619,748192.003978
183081.453453,-952027.167631,750276.832253
183633.633427,-953253.676142,751580.577948
184598.242806,-955155.395829,753534.201079
185725.252227,-957222.340852,755606.809895
186406.436336,-958646.376867,757012.922457
187179.140559,-960497.010579,758801.48667
187956.592919,-962599.572716,760830.923563
188502.447716,-964142.215185,762306.929719
189175.32082,-966107.551473,764169.137101
189923.353156,-968305.269339,766215.701614
190515.150677,-970097.420416,767879.016954
191256.732724,-972274.10725,769900.547706
191961.969272,-974245.874579,771713.339176
192847.07817,-976614.346236,773866.462832
193435.316069,-978191.632322,775310.577714
194135.1244,-980138.531922,777158.03721
194872.127112,-982255.011624,779250.736178
195459.763592,-983972.028516,781000.652348
196040.176506,-985683.405676,782792.755374
196779.781182,-987721.224315,785042.811925
197474.370243,-989549.056051,787117.551322
198103.199792,-991184.816519,788990.904445
198899.696679,-993176.398205,791255.228736
199855.189228,-995545.203144,793925.403058
200439.224857,-997009.649029,795576.219585
201085.194527,-998659.759079,797446.897757
201773.494988,-1000495.63676,799574.02917
202374.854268,-1002164.4091,801509.211195
203044.068779,-1004033.06792,803654.707849
203896.343794,-1006268.14181,806219.537938
205640.528112,-1010414.77265,810987.553511
206010.547297,-1011318.64801,812028.191767
206157.584443,-1011680.0081,812444.483812
206659.323681,-1012930.03432,813891.639583
207326.724516,-1014716.68476,815953.300291
207992.441913,-1016696.0029,818221.529482
208506.296513,-1018333.36597,820080.132855
209047.841857,-1020167.95811,822132.568204
209924.194505,-1023144.17937,825345.313272
210257.172459,-1024260.83857,826550.234717
210771.679164,-1025934.98101,828331.235316
211501.631572,-1028154.98199,830663.853141
212391.286271,-1030780.10838,833339.354773
212709.184147,-1031716.84133,834298.914166
213427.937939,-1033788.02725,836427.896465
